Frequency,N8757,N8758,N8763,N8788,N8811,N8813,N8815,N8932,N8973,N8975,N9020,N9024,N9038,N9048,N9103,N2969,N2970,N2983,N2996,N3011,N3016,N3281,N3788,N3789
125.653236389,0.523157536983,0.40364253521,0.278829276562,0.415953159332,0.703599095345,0.749204277992,0.752704560757,0.723075270653,0.0798397436738,0.0288908407092,0.548190414906,0.640582680702,0.630779385567,0.163618177176,0.29470872879,0.00344984396361,0.00315992347896,0.00492322165519,0.00571902189404,0.00935638602823,0.00290452316403,0.00388529500924,0.00801756232977,0.00165287021082
125.760673523,0.509367227554,0.393052846193,0.271562099457,0.405552446842,0.684918105602,0.729237020016,0.732652246952,0.703812777996,0.0778151452541,0.0281353853643,0.533922195435,0.623634636402,0.614076435566,0.159403041005,0.288121908903,0.00334741221741,0.00307360594161,0.00476482650265,0.00553312106058,0.00904633197933,0.00280422437936,0.00376302679069,0.00775431375951,0.00160909420811
125.86946106,0.49630984664,0.383025079966,0.264679223299,0.395702630281,0.6672321558,0.710334420204,0.713669300079,0.685578286648,0.075895935297,0.0274195708334,0.520414054394,0.607590258121,0.59826284647,0.155409231782,0.281875342131,0.00325040495954,0.00299181533046,0.00461484957486,0.00535708339885,0.00875281076878,0.00270938780159,0.00364726502448,0.00750506110489,0.0015676796902
125.979637146,0.483928143978,0.373515337706,0.258150726557,0.386359065771,0.650462985039,0.692412376404,0.695671617985,0.668290436268,0.0740740075707,0.0267403256148,0.507605075836,0.592377603054,0.583268940449,0.151619613171,0.275941073895,0.00315839750692,0.00291420239955,0.00447262683883,0.00519013032317,0.00847450923175,0.00261957384646,0.00353749631904,0.00726869516075,0.00152844062541
126.091239929,0.472170561552,0.364484161139,0.251949757338,0.377481937408,0.634540319443,0.675395190716,0.678583264351,0.651875853539,0.0723420828581,0.0260948780924,0.49544069171,0.57793200016,0.569031834602,0.148018762469,0.270294308662,0.00307100848295,0.00284045143053,0.00433755805716,0.00503155728802,0.0082102464512,0.00253438809887,0.0034332589712,0.00704421801493,0.00149120972492
126.204315186,0.460990488529,0.355895936489,0.246051982045,0.369035243988,0.61940073967,0.659214794636,0.662336051464,0.636268496513,0.0706935673952,0.0254807285964,0.483871638775,0.564195275307,0.555494964123,0.144592776895,0.264912545681,0.00298789259978,0.00277027837001,0.00420910352841,0.00488073332235,0.00795895606279,0.00245347386226,0.00333413574845,0.0068307290785,0.0014558363473
126.318916321,0.450345993042,0.347718536854,0.240435540676,0.360986620188,0.604986906052,0.643809616566,0.646868169308,0.621408820152,0.0691224932671,0.0248956177384,0.472853511572,0.551114857197,0.542607307434,0.141329035163,0.259775698185,0.00290873786435,0.0027034257073,0.00408677430823,0.00473708519712,0.00771967554465,0.00237651052885,0.00323975016363,0.00662741530687,0.00142218440305
126.435089111,0.440198868513,0.339922696352,0.235080495477,0.353306740522,0.591247022152,0.629123866558,0.632123589516,0.607242822647,0.0676234513521,0.0243374854326,0.46234613657,0.538643062115,0.530322372913,0.138216122985,0.254865646362,0.00283326231875,0.00263965991326,0.00397012801841,0.00460009416565,0.0074915336445,0.00230320752598,0.00314976111986,0.00643353909254,0.0013901302591
126.552879333,0.430514574051,0.332481980324,0.229968756437,0.34596914053,0.578133821487,0.61510682106,0.61805164814,0.593721330166,0.066191509366,0.023804474622,0.452313065529,0.526736795902,0.518598139286,0.135243669152,0.250165909529,0.00276120868511,0.00257876864634,0.00385876279324,0.00446928851306,0.00727373640984,0.00223330082372,0.00306385778822,0.00624843081459,0.00135956204031
126.672348022,0.421261519194,0.325372248888,0.225083872676,0.338949650526,0.565604448318,0.601712524891,0.604606091976,0.580799877644,0.0648221820593,0.0232948772609,0.442721158266,0.515356659889,0.50739634037,0.132402196527,0.245661571622,0.00269234296866,0.0025205577258,0.00375231262296,0.00434423983097,0.00706556532532,0.00216655130498,0.00298175844364,0.0060714809224,0.00133037776686
126.793556213,0.412410974503,0.318571537733,0.220410823822,0.332226336002,0.553619861603,0.588898956776,0.591744840145,0.568437814713,0.0635113790631,0.0228071436286,0.433540284634,0.504466950893,0.496681958437,0.129683062434,0.241339102387,0.00262645166367,0.002464850666,0.0036504433956,0.00422455742955,0.00686636101454,0.0021027403418,0.00290320557542,0.00590213295072,0.00130248419009
126.916557312,0.403936743736,0.312059640884,0.215935856104,0.325779139996,0.542144179344,0.576627671719,0.579429388046,0.55659788847,0.0622553341091,0.0223398525268,0.424742758274,0.49403488636,0.486423105001,0.12707836926,0.237186089158,0.00256333989091,0.00241148588248,0.00355285010301,0.00410988135263,0.00667552324012,0.00204166886397,0.00282796332613,0.00573987932876,0.00127579667605
127.041419983,0.395814687014,0.305818170309,0.211646422744,0.319589734077,0.531144678593,0.564863681793,0.567624390125,0.545246303082,0.0610506162047,0.0218917056918,0.416303396225,0.48403057456,0.47659060359,0.12458088994,0.233191251755,0.00250282837078,0.00236031459644,0.00345925288275,0.00399988517165,0.00649250205606,0.00198315409943,0.00275581679307,0.00558425392956,0.0012502373429
127.168205261,0.388022750616,0.299830257893,0.207530960441,0.313641279936,0.520591497421,0.553574681282,0.556297719479,0.534351766109,0.059894066304,0.0214615035802,0.408199071884,0.474426597357,0.46715760231,0.122183971107,0.229344204068,0.0024447531905,0.00231120130047,0.00336939538829,0.00389426806942,0.00631679175422,0.00192702945787,0.00268656737171,0.00543482974172,0.00122573494446
127.29699707,0.380540728569,0.29408031702,0.203578844666,0.307918399572,0.510456860065,0.542731046677,0.545419454575,0.523885607719,0.0587827786803,0.0210481528193,0.400408536196,0.465197682381,0.458099424839,0.119881510735,0.225635409355,0.00238896394148,0.00226402026601,0.00328304176219,0.00379275297746,0.00614792853594,0.00187314092182,0.00262003322132,0.00529121328145,0.00120222405531
127.427871704,0.373349845409,0.28855407238,0.199780315161,0.302406847477,0.500715434551,0.532305538654,0.534962415695,0.513821482658,0.0577140673995,0.0206506364048,0.392912268639,0.456320673227,0.449393421412,0.117667846382,0.222056120634,0.00233532069251,0.00221865600906,0.00319997430779,0.0036950847134,0.00598548445851,0.00182134774514,0.00255604716949,0.00515304319561,0.00117964413948
127.560897827,0.366432905197,0.28323829174,0.196126326919,0.297093451023,0.491343766451,0.52227306366,0.524901270866,0.504135131836,0.056685462594,0.0202680155635,0.385692089796,0.447774082422,0.441018640995,0.115537807345,0.218598216772,0.00228369515389,0.00217500212602,0.00311999232508,0.00360102835111,0.00582906417549,0.00177151930984,0.00249445391819,0.00501998467371,0.0011579397833
127.696174622,0.359774023294,0.278120785952,0.192608579993,0.291966199875,0.482320219278,0.512610316277,0.515212774277,0.494803965092,0.0556946769357,0.0198994297534,0.378731429577,0.439538151026,0.432955801487,0.113486580551,0.215254232287,0.00223396904767,0.00213295966387,0.00304291048087,0.00351036572829,0.00567830260843,0.00172353535891,0.00243511120789,0.00489172851667,0.00113705964759
127.833786011,0.353358447552,0.273190319538,0.189219340682,0.28701376915,0.473624765873,0.503295779228,0.505875349045,0.485807299614,0.054739587009,0.0195440780371,0.372014790773,0.431594520807,0.425186961889,0.111509718001,0.212017193437,0.00218603224494,0.00209243758582,0.00296855671331,0.00342289498076,0.00553286122158,0.0016772847157,0.00237788585946,0.00476798787713,0.00111695611849
127.973831177,0.347172528505,0.26843637228,0.185951471329,0.28222578764,0.465238809586,0.494309663773,0.496868997812,0.477125763893,0.0538182333112,0.0192012153566,0.365527838469,0.423926264048,0.417695552111,0.109603099525,0.208880662918,0.00213978230022,0.00205335067585,0.00289677130058,0.00333842867985,0.00539242662489,0.00163266400341,0.00232265493833,0.00464849779382,0.00109758519102
128.116424561,0.341203600168,0.263849258423,0.182798326015,0.27759256959,0.457145154476,0.485633283854,0.488175153732,0.468741506338,0.0529287867248,0.0188701506704,0.359257310629,0.416517525911,0.410466194153,0.107762880623,0.205838605762,0.00209512538277,0.00201562093571,0.0028274054639,0.00325679290108,0.00525670638308,0.00158957741223,0.0022693045903,0.00453300960362,0.00107890588697
128.261657715,0.335439890623,0.259419977665,0.179753750563,0.273105055094,0.449327796698,0.477249532938,0.479776591063,0.460637807846,0.0520695485175,0.018550241366,0.353190720081,0.409353673458,0.403484582901,0.10598551482,0.20288541913,0.0020519727841,0.0019791747909,0.00276032160036,0.003177824663,0.00512542761862,0.0015479355352,0.00221772794612,0.00442129326984,0.0010608806042
128.409683228,0.329870432615,0.255140095949,0.176811993122,0.268754780293,0.441771715879,0.469142347574,0.471657156944,0.452799141407,0.0512389354408,0.0182408876717,0.347316563129,0.402420967817,0.396737426519,0.104267671704,0.200015842915,0.00201024208218,0.00194394378923,0.00269539002329,0.00310137285851,0.00499833654612,0.00150765513536,0.00216782581992,0.00431313365698,0.0010434736032
128.56060791,0.324485063553,0.251001805067,0.173967719078,0.264533877373,0.434463053942,0.461296707392,0.463801950216,0.445211023092,0.0504354722798,0.0179415307939,0.341623991728,0.395706534386,0.390212208033,0.102606266737,0.197224929929,0.00196985690854,0.00190986460075,0.00263249035925,0.00302729522809,0.00487519567832,0.00146865856368,0.00211950577796,0.00420832913369,0.00102665240411
128.714569092,0.319274157286,0.246997788548,0.171215906739,0.260434955359,0.427388846874,0.453698694706,0.456196933985,0.437859892845,0.0496577806771,0.0176516473293,0.336102902889,0.389198541641,0.383897423744,0.100998409092,0.194508031011,0.0019307450857,0.00187687738799,0.00257150921971,0.00295545905828,0.00475578149781,0.0014308730606,0.00207268074155,0.00410669110715,0.00101038592402
128.871734619,0.314228862524,0.24312120676,0.168551906943,0.256450980902,0.420536845922,0.44633513689,0.448828965425,0.430733025074,0.0489045679569,0.017370749265,0.330743759871,0.382885664701,0.377782225609,0.0994413942099,0.191860750318,0.00189283944201,0.00184492650442,0.00251234066673,0.00288573862053,0.00463988585398,0.00139423052315,0.00202726875432,0.00400804169476,0.000994645408355
129.032241821,0.309340804815,0.239365696907,0.16597135365,0.252575457096,0.413895726204,0.439193814993,0.441685736179,0.42381849885,0.0481746345758,0.0170983783901,0.325537621975,0.376757353544,0.371856480837,0.0979327112436,0.189278945327,0.00185607699677,0.00181395979598,0.00245488458313,0.00281801703386,0.00452730990946,0.00135866634082,0.00198319368064,0.00391221372411,0.00097940408159
129.196304321,0.304602175951,0.23572525382,0.163470134139,0.248802125454,0.407454788685,0.43226313591,0.434755802155,0.4171051085,0.047466840595,0.0168340988457,0.320476055145,0.370803683996,0.366110593081,0.0964699611068,0.186758667231,0.00182039814536,0.00178392813541,0.00239904643968,0.00275218300521,0.00441786879674,0.00132412021048,0.00194038334303,0.00381905003451,0.000964636739809
129.364074707,0.300005584955,0.23219422996,0.161044448614,0.245125100017,0.401204019785,0.425532221794,0.428028225899,0.410582244396,0.0467801243067,0.0165775101632,0.315551102161,0.365015268326,0.360535621643,0.0950509384274,0.184296131134,0.00178574689198,0.00175478577148,0.00234473776072,0.00268813152798,0.00431138556451,0.0012905348558,0.00189876940567,0.00372840068303,0.000950319692492
129.53578186,0.295544236898,0.228767365217,0.158690676093,0.241538777947,0.395133882761,0.418990880251,0.421492785215,0.404240012169,0.0461134947836,0.0163282249123,0.310755193233,0.359383285046,0.355123221874,0.0936735421419,0.181887745857,0.00175207073335,0.00172648916487,0.00229187356308,0.0026257627178,0.00420769350603,0.00125785637647,0.00185828737449,0.0036401245743,0.000936430587899
129.711654663,0.29121157527,0.225439727306,0.156405419111,0.23803780973,0.389235556126,0.412629365921,0.415139853954,0.398068785667,0.0454660020769,0.0160858854651,0.306081146002,0.353899240494,0.349865466356,0.0923358201981,0.179530054331,0.00171931949444,0.00169899733737,0.00224037352018,0.00256498157978,0.00410663336515,0.00122603308409,0.00181887624785,0.00355408620089,0.000922948587686
129.891937256,0.287001490593,0.222206577659,0.15418548882,0.234617099166,0.383500635624,0.406438499689,0.408960342407,0.392059832811,0.0448367670178,0.0158501509577,0.30152207613,0.34855517745,0.344754815102,0.0910359099507,0.177219688892,0.00168744579423,0.00167227187194,0.00219016079791,0.00250569777563,0.00400805287063,0.00119501620065,0.00178047735244,0.00347015680745,0.000909853784833
130.076904297,0.282908201218,0.21906350553,0.152027904987,0.231271654367,0.377921044827,0.400409609079,0.402945548296,0.386204481125,0.0442249551415,0.0156206954271,0.297071516514,0.343343496323,0.339784264565,0.0897720605135,0.174953401089,0.0016564046964,0.00164627609774,0.00214116252027,0.00244782422669,0.00391180627048,0.00116475846153,0.00174303539097,0.00338821322657,0.000897127552889
130.266860962,0.278926253319,0.216006398201,0.14992980659,0.227996766567,0.372489362955,0.394534468651,0.397087305784,0.380494624376,0.0436297804117,0.0153972143307,0.292723089457,0.33825686574,0.334947139025,0.088542625308,0.172728031874,0.00162615324371,0.00162097567227,0.00209330790676,0.00239127781242,0.00381775363348,0.0011352149304,0.00170649716165,0.0033081357833,0.000884752254933
130.462142944,0.275050461292,0.213031277061,0.14788852632,0.224787786603,0.367198348045,0.388805031776,0.391377717257,0.374922454357,0.0430504903197,0.0151794133708,0.288470745087,0.333288192749,0.330237060785,0.087346047163,0.170540437102,0.00159665057436,0.00159633753356,0.00204652897082,0.00233597680926,0.00372575805523,0.00110634218436,0.00167081132531,0.00322980992496,0.000872711068951
130.663116455,0.271275997162,0.210134401917,0.145901530981,0.221640154719,0.36204123497,0.383213818073,0.385809421539,0.369480550289,0.0424863919616,0.0149670159444,0.284308612347,0.328430831432,0.325648009777,0.0861808434129,0.168387562037,0.00156785757281,0.0015723304823,0.00200075982139,0.00228184345178,0.00363568845205,0.00107809796464,0.00163592817262,0.00315312342718,0.000860988162458
130.870193481,0.267598181963,0.207312256098,0.143966466188,0.218549445271,0.357011467218,0.377753466368,0.38037520647,0.364161640406,0.0419368073344,0.0147597538307,0.280230939388,0.323678195477,0.321174263954,0.0850456207991,0.166266277432,0.00153973593842,0.00154892506544,0.00195593596436,0.00222880044021,0.00354741467163,0.00105044106022,0.00160179997329,0.00307796616107,0.000849568285048
131.083847046,0.26401257515,0.204561471939,0.142081037164,0.215511217713,0.352102816105,0.372417092323,0.375068247318,0.358958780766,0.0414011105895,0.0145573718473,0.27623206377,0.319023787975,0.316810429096,0.0839390456676,0.164173513651,0.00151224946603,0.00152609252837,0.00191199418623,0.00217677233741,0.00346080958843,0.00102333130781,0.0015683794627,0.00300423055887,0.000838437001221
131.304595947,0.260515034199,0.201878860593,0.14024309814,0.212521061301,0.347309410572,0.367197781801,0.369881898165,0.353865087032,0.0408787019551,0.0143596241251,0.272306442261,0.314461439848,0.312551140785,0.0828598663211,0.162106111646,0.0014853621833,0.00150380586274,0.00186887208838,0.00212568417192,0.00337574677542,0.000996728311293,0.00153562077321,0.00293180881999,0.000827580573969
131.533035278,0.257101476192,0.199261382222,0.138450592756,0.209574505687,0.34262534976,0.362088948488,0.364809751511,0.348873883486,0.0403690077364,0.014166271314,0.268448501825,0.309984862804,0.308391451836,0.0818068683147,0.160060822964,0.00145903986413,0.0014820387587,0.00182650703937,0.00207546073943,0.00329209817573,0.000970592431258,0.00150347803719,0.002860594308,0.000816985673737
131.769851685,0.253768116236,0.196706131101,0.136701628566,0.206666976213,0.338045120239,0.357084065676,0.359845519066,0.34397855401,0.0398714914918,0.0139770815149,0.26465266943,0.305587917566,0.304326564074,0.0807789191604,0.158034279943,0.00143324793316,0.00146076607052,0.00178483652417,0.00202602613717,0.00320973619819,0.000944883446209,0.00147190538701,0.00279047689401,0.000806639553048
132.015808105,0.250511229038,0.194210335612,0.134994372725,0.203793779016,0.333563357592,0.352176725864,0.354983150959,0.339172542095,0.0393856354058,0.0137918302789,0.260913223028,0.301264345646,0.300351768732,0.0797749310732,0.156022936106,0.00140795286279,0.00143996358383,0.00174379628152,0.00197730236687,0.00312852836214,0.000919560203329,0.00144085707143,0.00272134575062,0.000796529871877
132.27180481,0.247327327728,0.191771388054,0.1333270818,0.200949966908,0.329174727201,0.34736058116,0.350216537714,0.334449231625,0.0389109589159,0.0136102931574,0.257224351168,0.297007828951,0.296462595463,0.0787938609719,0.154022991657,0.00138312042691,0.00141960743349,0.00170332076959,0.00192920980044,0.00304833776318,0.000894580385648,0.00141028559301,0.00265308469534,0.000786644697655
132.538894653,0.244213014841,0.189386695623,0.131698101759,0.198130294681,0.324874103069,0.342629164457,0.345539718866,0.329801827669,0.0384469889104,0.0134322531521,0.253579884768,0.292811840773,0.29265460372,0.0778347179294,0.152030333877,0.00135871651582,0.00139967445284,0.00166334072128,0.00188166357111,0.00296902121045,0.000869899638928,0.00138014229015,0.00258557172492,0.000776972272433
132.818313599,0.241165012121,0.187053918839,0.130105897784,0.195329099894,0.320656239986,0.337975919247,0.340946674347,0.325223356485,0.0379932932556,0.0132574886084,0.249973401427,0.288669526577,0.288923501968,0.0768965706229,0.150040432811,0.00133470597211,0.00138014217373,0.00162378279492,0.0018345733406,0.00289042363875,0.000845470814966,0.00135037594009,0.00251867691986,0.000767501303926
133.11151123,0.238180175424,0.184770673513,0.128549039364,0.19254013896,0.316516160965,0.333394169807,0.336431264877,0.320706576109,0.0375494584441,0.0130857788026,0.246397867799,0.284573614597,0.285265088081,0.0759785249829,0.148048222065,0.00131105224136,0.00136098789517,0.00158456794452,0.00178784155287,0.00281237741001,0.000821242691018,0.00132093182765,0.00245225778781,0.000758220441639
133.420272827,0.23525545001,0.18253479898,0.12702614069,0.189756423235,0.312448590994,0.328876852989,0.331987172365,0.316243737936,0.0371151007712,0.0129168983549,0.242845579982,0.28051623702,0.281675130129,0.0750797316432,0.146047875285,0.00128771713935,0.00134218938183,0.00154560874216,0.00174135924317,0.0027346953284,0.000797158747446,0.00129175034817,0.00238615670241,0.000749118509702
133.746765137,0.232387915254,0.180344194174,0.12553602457,0.186969935894,0.308448344469,0.324416399002,0.327607810497,0.311826378107,0.0366898663342,0.0127506116405,0.239307895303,0.276488661766,0.278149485588,0.074199385941,0.144032597542,0.00126465875655,0.00132372404914,0.00150680681691,0.00169500312768,0.00265716505237,0.000773155072238,0.0012627649121,0.00232019391842,0.000740184390452
134.09362793,0.229574710131,0.178196877241,0.124077551067,0.184171274304,0.304509967566,0.320004671812,0.32328620553,0.307445108891,0.0362734347582,0.0125866737217,0.235774815083,0.272481024265,0.274683952332,0.0733367726207,0.141994297504,0.00124183180742,0.00130556931254,0.00146804808173,0.00164863013197,0.00257953861728,0.000749157450628,0.00123389973305,0.00225416058674,0.000731406500563
134.464279175,0.226813167334,0.176091104746,0.122649855912,0.18134906888,0.30062776804,0.315632492304,0.319014668465,0.30308920145,0.0358655378222,0.0124248210341,0.232234507799,0.268481820822,0.271274238825,0.0724912434816,0.139923036098,0.00121918437071,0.00128770177253,0.00142919761129,0.00160206935834,0.00250152056105,0.000725077814423,0.00120506586973,0.00218780641444,0.000722773373127
134.863082886,0.224100828171,0.174025267363,0.121252290905,0.178489208221,0.296795636415,0.31128937006,0.314784735441,0.298746049404,0.0354659892619,0.0122647639364,0.22867256403,0.264477193356,0.267916023731,0.0716622620821,0.137806326151,0.00119665660895,0.00127009721473,0.0013900892809,0.00155511056073,0.00242274394259,0.000700807780959,0.0011761559872,0.00212082313374,0.00071427290095
135.29586792,0.221435457468,0.1719981879,0.119884625077,0.175573572516,0.29300698638,0.30696284771,0.310586601496,0.294400215149,0.0350746847689,0.0121061764657,0.225070729852,0.260449975729,0.264604896307,0.0708494782448,0.135627880692,0.00117417564616,0.0012527302606,0.001350513543,0.00150748563465,0.00234274193645,0.000676209456287,0.00114703492727,0.00205281679519,0.000705892569385
135.770629883,0.2188154459,0.170009255409,0.118547275662,0.172577932477,0.289254575968,0.30263748765,0.306408673525,0.290032178164,0.0346917100251,0.0119486814365,0.221405014396,0.256377756596,0.261336445808,0.0700528249145,0.133365646005,0.00115165079478,0.00123557460029,0.00131019228138,0.00145883823279,0.00226089195348,0.000651100068353,0.00111752666999,0.00198326259851,0.000697619107086
136.298904419,0.216240182519,0.168058976531,0.117241814733,0.169468268752,0.285530000925,0.298293471336,0.302236557007,0.285615831614,0.0343174599111,0.0117918262258,0.217642188072,0.252230256796,0.258106201887,0.0692727640271,0.130988359451,0.00112896168139,0.00121860252693,0.00126873934641,0.00140867126174,0.00217632274143,0.000625224784017,0.00108738872223,0.00191142747644,0.00068943889346
136.898269653,0.213711246848,0.16615010798,0.11597198993,0.166193708777,0.281823962927,0.293903559446,0.298051565886,0.281114339828,0.0339529179037,0.0116350501776,0.213733300567,0.24796333909,0.25491052866,0.0685108080506,0.12844876945,0.0011059405515,0.00120178691577,0.00122558325529,0.00135624571703,0.00208773626946,0.000598205078859,0.00105626683217,0.00183621840551,0.00068133813329
137.597824097,0.211235404015,0.164290383458,0.11474635452,0.162671506405,0.278125971556,0.289427638054,0.293828159571,0.276470929384,0.0336003638804,0.0114776277915,0.209599986672,0.243507608771,0.251748025417,0.0677707567811,0.125669270754,0.00108233222272,0.00118510704488,0.0011798030464,0.00130036566406,0.00199302565306,0.000569429306779,0.00102359626908,0.00175586377736,0.000673306058161
138.452011108,0.208833456039,0.162500753999,0.113585419953,0.158749327064,0.274426728487,0.284800201654,0.289528548717,0.271587789059,0.0332653708756,0.0113186063245,0.205100297928,0.238739669323,0.248625606298,0.0670623853803,0.122505322099,0.00105770409573,0.00116857187822,0.00112971884664,0.001238838071,0.00188831798732,0.000537776853889,0.000988361309282,0.00166710850317,0.000665345229208
139.586929321,0.206576123834,0.160847306252,0.112549327314,0.154080510139,0.270732432604,0.279895365238,0.285093158484,0.266261160374,0.0329644232988,0.0111568747088,0.199917897582,0.233391314745,0.24558506906,0.0664155036211,0.118623919785,0.00103117374238,0.00115233252291,0.00107155099977,0.00116670085117,0.00176481704693,0.000500714988448,0.000948314205743,0.00156256463379,0.000657524680719
141.482070923,0.204860731959,0.159682363272,0.111938975751,0.147379204631,0.267224311829,0.274380236864,0.280452877283,0.259842157364,0.0327807813883,0.0109944576398,0.192917823792,0.226539731026,0.242932870984,0.0659850016236,0.112765364349,0.00100005371496,0.00113770528696,0.000991523615085,0.00106569204945,0.00158996612299,0.000448938226327,0.000895484525245,0.00141492567491,0.000650461995974
150.378997803,0.225350022316,0.176546633244,0.124938756227,0.126185432076,0.286555141211,0.28269469738,0.29497474432,0.26019603014,0.0364385247231,0.0116607388481,0.178158074617,0.218731418252,0.263597041368,0.0731073692441,0.0895197764039,0.00101586780511,0.00123738462571,0.00078842183575,0.000778317858931,0.00105825555511,0.000305035733618,0.000801209651399,0.000972757639829,0.000698032788932
152.420654297,0.237294524908,0.186124756932,0.132028773427,0.122599035501,0.299759238958,0.292482793331,0.306945681572,0.266959398985,0.0384474992752,0.0121580120176,0.178056284785,0.221898183227,0.276585310698,0.0770916342735,0.0840939879417,0.00105497578625,0.00130165508017,0.000768310565036,0.000737591646612,0.00097052520141,0.000286767812213,0.000807594857179,0.00090214953525,0.000728856422938
153.670074463,0.246410310268,0.193415924907,0.1374040097,0.120526254177,0.309978216887,0.300316423178,0.316338598728,0.272604763508,0.03997194767,0.01254544314,0.178617596626,0.224887803197,0.286566376686,0.0801202580333,0.0805846601725,0.00108692247886,0.00135112088174,0.000760019756854,0.000715640548151,0.000919526268262,0.000277862069197,0.000816842948552,0.000861721346155,0.00075261091115
154.624038696,0.254464387894,0.199849680066,0.142137497663,0.118993341923,0.319069564342,0.307398110628,0.324750602245,0.277806282043,0.0413150303066,0.0128912301734,0.179398745298,0.227783024311,0.29541516304,0.082790851593,0.0777739882469,0.00111605948769,0.00139500398654,0.00075578247197,0.000700248288922,0.000881447456777,0.000272293546004,0.000826922070701,0.000831896497402,0.000773702631705
155.414169312,0.261956393719,0.205829456449,0.146531149745,0.11775149405,0.327564269304,0.314082741737,0.332644075155,0.282774418592,0.0425620898604,0.0132149877027,0.180300071836,0.230630561709,0.303664624691,0.0852718874812,0.0753427296877,0.00114370835945,0.00143593072426,0.000753701140638,0.000688345637172,0.000850231852382,0.000268553907517,0.000837444211356,0.00080770853674,0.000793386774603
156.097595215,0.269112706184,0.21153780818,0.150721371174,0.116695344448,0.335704565048,0.320535242558,0.340231209993,0.287609905005,0.0437516979873,0.0135256899521,0.181283399463,0.233457967639,0.31155705452,0.0876395478845,0.0731535851955,0.00117049238179,0.00147509586532,0.000752996944357,0.000678646960296,0.000823319132905,0.000266013375949,0.000848284107633,0.000787062221207,0.000812234415207
156.704956055,0.276059359312,0.217076346278,0.154783889651,0.115769542754,0.343626022339,0.326849251986,0.347631543875,0.292371213436,0.0449052862823,0.0138283763081,0.182330608368,0.236283332109,0.319227695465,0.0899362191558,0.0711337998509,0.0011967694154,0.0015131670516,0.000753271859139,0.000670482462738,0.000799364410341,0.000264345348114,0.000859394087456,0.000768859114032,0.000830564589705
157.254852295,0.282875716686,0.222508966923,0.15876634419,0.114941164851,0.351414382458,0.333084702492,0.354921042919,0.297096520662,0.0460363216698,0.0141262402758,0.183432117105,0.239119678736,0.326761901379,0.0921885073185,0.0692398846149,0.00122277089395,0.0015505659394,0.00075429509161,0.000663456099574,0.000777566281613,0.000263357971562,0.000870756688528,0.000752445950639,0.000848579045851
157.759475708,0.289616286755,0.227879479527,0.16270133853,0.114188984036,0.359128713608,0.339283317327,0.362152308226,0.301812887192,0.0471540316939,0.0144214881584,0.184582471848,0.241977006197,0.334218323231,0.0944146960974,0.0674438551068,0.0012486592168,0.00158758228645,0.000755921413656,0.000657313736156,0.000757405126933,0.000262929097516,0.000882367719896,0.000737399968784,0.000866416259669
158.227371216,0.296320766211,0.233219861984,0.166612640023,0.113498464227,0.36681240797,0.345476210117,0.369364082813,0.30654078722,0.0482651405036,0.0147157413885,0.185778602958,0.244863316417,0.341639965773,0.0966281071305,0.0657267794013,0.00127455615439,0.00162442889996,0.000758054316975,0.000651881622616,0.000738522910979,0.000262976420345,0.00089423020836,0.000723430828657,0.000884177978151
158.664733887,0.303019821644,0.238554701209,0.170518487692,0.112859264016,0.374498963356,0.351687580347,0.376586407423,0.311296373606,0.0493748188019,0.0150102572516,0.187018856406,0.247785463929,0.349059939384,0.0988389700651,0.0640754699707,0.00130055728368,0.00166126934346,0.000760626688134,0.000647036242299,0.000720661773812,0.00026344213984,0.000906350906007,0.000710329681169,0.000901942665223
159.07623291,0.309737980366,0.243903726339,0.174433499575,0.112263768911,0.382215440273,0.357937216759,0.383843719959,0.316093087196,0.0504872016609,0.0153060499579,0.188302516937,0.250749409199,0.356504887342,0.10105548054,0.0624806545675,0.00132674141787,0.00169823551551,0.000763590855058,0.000642686209176,0.000703628349584,0.000264284695731,0.000918738893233,0.000697940995451,0.000919773592614
159.465484619,0.316495746374,0.249283328652,0.178369820118,0.111706227064,0.389984369278,0.364241868258,0.391156435013,0.320942491293,0.0516057386994,0.0156039707363,0.189629405737,0.253760516644,0.363997012377,0.103284470737,0.060935806483,0.00135317537934,0.00173543766141,0.00076691218419,0.000638762488961,0.000687274499796,0.000265473354375,0.000931404996663,0.000686145504005,0.000937723380048
159.835388184,0.323310673237,0.254707574844,0.182337865233,0.111182264984,0.397825270891,0.370616078377,0.39854234457,0.325854837894,0.0527333691716,0.0159047544003,0.190999880433,0.256823837757,0.371555507183,0.105531796813,0.059436544776,0.00137991772499,0.00177297031041,0.000770565588027,0.000635211647023,0.000671482936013,0.000266985298367,0.000944361207075,0.000674849841744,0.000955837662332
160.188232422,0.330198228359,0.260188907385,0.186346784234,0.110688477755,0.40575543046,0.377072960138,0.406017243862,0.330839335918,0.05387269333,0.0162090566009,0.192414611578,0.259944051504,0.379197239876,0.10780261457,0.0579801574349,0.00140702165663,0.00181091751438,0.000774532381911,0.000631991424598,0.000656159420032,0.000268803414656,0.00095762021374,0.000663979037199,0.000974156602751
